#word,meaning,option1,option2,option3
helmet,头盔,斗篷,王冠,便帽
loudspeaker,扬声器,幻灯,电视,电话
concentration,浓缩,收缩,附加,蔓延
diameter,直径,庹,血压,灯光
block,堵塞,强加,促进,激励
crowd,大众,群体,人类,人群
spray,浪花,惊涛骇浪,波谷,水泡
division,除法,疗法,魔法,巫术
surface,外表,伪装,本色,江面
uncomfortable,不自在的,一般,钻(孔),穿着
grocery,食品杂货店,粗暴,(使)接合,印
military,军事,反对党,教派,解放军
cruel,残忍,苛刻,恶毒,不仁
rid,使摆脱,哀悼,给予,碰巧
interpret,口译,今译,摘录,编选
absorb,使专心,男演员,可笑,搬运
fry,油炒,西点,油饼,口香糖
human,人,兽,程度,做得到的
teenager,青少年,大人,大小,奶奶
cheer,欢呼,悲鸣,呼叫,怒吼
editor,校订者,编印,摘录,补遗
frame,构架,首次,建制,程序
carbon,碳,滚轴,规模大的,凶残的人
handwriting,书法,打字,涂抹,临摹
hawk,鹰,猫头鹰,鸵鸟,枭
surgeon,外科医师,很糟,努力,坚韧
glow,白热光,立方形的,航行,每日
magic,戏法,把戏,剑术,武术
unkind,不仁慈的,朋友,合适,狂热
orchestra,管弦乐队,合唱团,总部,代表团
appliance,器械,皮鞭,笪,生物武器
wrong,错,滑稽,有趣,怪僻
lame,瘸的,跛子,狂人,瘫子
quick,敏捷,半夜三更,暮,急剧
code,法典,不成文法,司法,戒律
globe,地球,月亮,西半球,子午线
forget,忘记,挂念,意识,知悉
spring,春天,仲夏,夏天,周年
male,男的,失败,乐意,输送
battery,一套,在外面,于…之间,眼光短浅
toilet,浴室,茶馆,客栈,银行
delicate,纤细,垂直,短粗,肥胖
highway,公路,车道,跑道,胡同
Tuesday,星期二,星期一,星期五,星期四
account,解释,键入,附笔,注解
conservative,保守,秉公,大公无私,红色
stype,风格,编年体,主题,笔调
fortnight,两星期,插页,无论如何,申请书
progress,进步,振兴,昂首阔步,建设
shade,荫蔽,掩盖,笼罩,突出
clear,清除,肃清,克服,消灭
fearful,害怕,醒来,余悸,大惊小怪
optimistic,乐观主义,粗暴,严峻,孝顺
refine,精炼,和谐,冰炭不相容,详细
contribute,捐献,大大,重新获得,真实
sympathy,同情,谅解,饶恕,关心
waterproof,不透水的,消防,避讳,以免
mountain,山,顶峰,岸上,海滩
remember,记住,记得,挂念,悲悼
wander,漫游,猜谜儿,娱乐,打牌
print,印刷,编制,漂白,打印
endure,容忍,约束,控制,不予
mark,标明,体现,可谓,意味
assignment,任务,否决权,民权,沉重
earthquake,大震荡,减(去),我们的,刹车
attempt,企图,筹措,阴谋,满意
sincere,真挚,狡猾,转弯,伪善
outlook,观点,意念,主张,风味
suit,适合,戏剧性,投机,配合
quilt,被,习字帖,分数,摆动
decorate,修饰,装扮,改装,格式化
candle,烛光,本影,光束,阴影
silver,银子,锞,硬币,伪币
gratitude,感恩,百感交集,动心,构想
luxury,奢侈,仔细,粗心,拖拉
polite,有教养的,去除,实用性,北方的地区
dying,临终,病危,扭,不安
newly,新近,上次,昔日,前面
sadness,悲痛,哀愁,痛苦,忧虑
trap,诱骗,放任,骗取,糊弄
approve,批准,不准,签证,盖章
qualify,使具有资格,电信,十三,喧哗声
rage,狂怒,得意,烦闷,生气
reproduce,繁殖,孵化,生长,产卵
population,人口,总额,全程,远程
social,社交,往来,交接,亲善
prescribe,处,出现,子弹,儿童
boss,指挥,主办,领队,执掌
spontaneous,自发,现成,标准,外来
petroleum,石油,煤油,焦油,酒精
restless,不安定的,悲喜交集,伤心,赌气
nut,螺母,轮轴,撞锁,锭子
regret,懊悔,闭门思过,不顾,不甘
yield,出产,进入,协会,脉搏
encourage,助长,拔苗助长,激励,施加
cave,窑洞,茅舍,廨,故居
pleasure,愉快,下跪,狂喜,拜倒
manager,经理,营业,国立,私营
collapse,崩溃,成功,倒闭,暴露
Negro,黑人,同胞,德国人,外国人
alternative,取舍,招致,采种,采光
wealth,财富,不动产,不动产,地产
invisible,看不见的,小型,多面体,环形
illustrate,说明,标志,百川归海,展示
cost,价格,币值,标价,不变价格
sphere,球,猜测,下划线,理由
reveal,展现,包罗,表露,涌现
weed,杂草,草,刨花,草丛
consciousness,知觉,感情,味道,灵感
minimum,最小量,南方,伤风,国民
so-called,所谓,可谓,显示,统称
destination,目的地,终点,投票站,定居点
resource,资源,伪证,依据,恶果
via,经过,依赖,为了,按理
beneficial,有利,不可逾越,遏制,超越
world-wide,遍及全球,早,特色,领带(结)
basic,基本,其次,重要,没关系
fare,票价,家用,零钱,邮费
principal,主要,不过尔尔,便宜,权威
jump,暴涨,延长,推广,改编
innocent,清白,无情,淫猥,妖媚
infer,推论,主持,坚持,估计
enthusiastic,热情,慷慨,爱面子,谦逊
visitor,访问者,徐徐移动,危险等),借口
recognize,认识,知悉,不得要领,咀嚼
naval,海军的,坚固,曾经,拉
proceed,进行,连续,休战,休会
permanent,永久,瞬间,通宵,实时
well,嘿,酗酒者,发作,不怕
salesman,售货员,经纪人,理发师,先生
jacket,短上衣,怀有,短袜,强令
valuable,有价值的,除,重述,可以
porter,搬运工人,市民权,外面,诊所
elevator,升降机,吊车,马达,动力机
forty,四十,名单,憎恨,把…装入瓶内
deceit,欺骗,兵不厌诈,欺瞒,庇护
flow,涨潮,减肥,提高,攀升
burden,担子,使命,集会,任务
pebble,卵石,暗礁,岩石,冰晶石
punch,用拳猛击,入学,小冲突,某物
fresh,新鲜,不良,别开生面,不同凡响
rational,理性,先见之明,哲,智力
mend,缝补,存取,缝纫,刺绣
graph,图,申请书,提案,公报
means,工具,分机,唧筒,软盘
translate,翻译,编制,今译,编译
indirect,不坦率的,面谈,九,哪些
fleet,船队,代表团,协会,学会
marvelous,奇迹般的,令人疲累的(修饰事物),需要的东西,葡萄藤
pupil,瞳孔,(声音)低沉地,坚持,有道理的
phone,电话,电唱机,定滑轮,留声机
paragraph,段,牌照,护照,证据
employ,使忙于,想家,循环,表演
plug,塞,无人居住,果断,想睡
round,圆的,青春,强壮,重播
equipment,配备,调度,调整,调试
pipe,烟斗,板子,枷,阄
margin,页边的空白,只...),社会主义者,全国性的
culture,文化,学问,对数,识见
smooth,平静,定神,从容不迫,惭愧
knit,把…编结,疲劳,极冷,民族
attentive,注意,衡量,保重,操心
grammatical,语法上的,伤害,酋长,道德
centimetre,公分,海里,公斤,立方米
responsibility,职责,特权,所有权,民权
interfere,干涉,介入,狡赖,推翻
orange,橙,宽大,幻觉,老鼠
shilling,先令,条子,伪币,外汇
network,网络,吊钩,针,球网
bathroom,浴室,小吃店,银行,宾馆
gravity,重力,视力,暴力,万有引力
invention,发明,表白,发誓,重申
liar,说谎的人,起源,打猎,毛状物
static,静的,大事,祈祷,测验
restore,恢复,失去,休息,解渴
university,大学,中学,学院,学校
international,国际,国家,独立国,大国
up-to-date,直到最近,同时代,太古,公元
handful,少数,稠密,大多数,寸草不生
turkey,火鸡,苍鹭,乌鸦,鸵鸟
harsh,严厉,不在乎,先进,不咎既往
employee,雇工,讲解员,制片人,售票员
earnest,认真,迷信,信服,多疑
avenue,林荫道,索道,高速公路,过道
frequent,经常,临时,率先,一再
partially,部分,繁荣,对偶,缤纷
piece,碎片,半半拉拉,僵硬,蓬松
Canada,加拿大,最惠国,发达国家,成员国
vinegar,醋,模糊不清,穿针线等,神
wax,蜡,蜡烛,火炬,瑞香
substantial,物质,花瓶,博物,客人
Australian,澳大利亚,发达国家,祖国,最惠国
alcohol,酒精,焦油,汽油,石油
tribe,部落,阵线,委员会,团体
queer,奇怪,奇迹,约莫,并非
noisy,嘈杂,拥挤,萧条,热闹
repent,悔悟,爱理不理,照顾,自愿
instantly,立即,日趋,临时,乃至
deserve,应受,犯不着,不用,可以
roar,吼叫,哀鸣,滑翔,呼喊
order,整齐,神经过敏,繁杂,尊严
elsewhere,在别处,豪华,冰山,以匙舀取
passage,通过,按理,据悉,由
pension,抚恤金,零钱,军费,旅费
razor,剃刀,冰刀,剪刀,刀叉
essential,必要,熟悉,不要紧,不痛不痒
apply,使用,判定,挪用,用于
oblige,施恩惠于,警察,电报机,开始
collective,集合性的,仁慈,昨天,燃烧
fortunate,幸运,互惠,避坑落井,占便宜
district,区,胆小怕事的人,计划,九十
famine,饥荒,死,印象,(工厂的)车间
sense,见识,知识,多项式,平方
flare,使闪亮,有兴趣的,无优无虑,肯定
mankind,人类,食指,畜生,分子
chase,追求,游荡,约会,恋爱
ease,缓和,复苏,转运,弱化
bother,麻烦,打扰,抱歉,请教
hurt,使痛心,学术研究,仇敌,行动
circumference,圆周线,芸芸,坦荡,无数
accordance,和谐,狭窄,详细,麻烦
slender,微薄,不在话下,强劲,薄弱
kite,风筝,木偶,扳不倒儿,脸谱
exception,例外,异步,同期,同性
correspond,相符合,印,眼(睛),头脑
flu,流行性感冒,翳,疟疾,斗眼
mourn,哀痛,忧郁,痛苦,大快人心
needle,编织针,钩子,吊钩,蜘蛛网
stoop,弯腰,横卧,栽跟头,依偎
conceal,把…隐藏起来,斗争,小麦,仪表
movement,动作,旋转,余震,跳动
coarse,粗的,人造,年迈,雄
subway,地道,高明,龙飞凤舞,影响
fox,狐狸,熊,猿猴,白狐
beloved,爱人,新郎,男朋友,媒质
cheap,廉价,贬值,猛跌,日落
purify,使纯净,安逸,综合性大学,编织法
assign,指定,定都,白手起家,立法
curve,曲线,焦点,补角,点
supply,供给,提供,容易,满足
product,积,文静,尝试,技术
hollow,空洞,整齐,断章取义,不足为训
publish,发表,共有,位于,正值
extensive,广泛,丰富,调匀,鞭辟入里
undoubtedly,无容置疑,终于,忽然,不再
sound,声音,回声,噪声,滋味
count,计算,度量衡,运算,比量
robbery,盗取,盗版,绑架,断路
steadily,稳定,按兵不动,动荡,和平
blame,责备,驳斥,揭发,保密
odd,奇数,分数,零头,双数
evaporate,蒸发,焦,燎,冷却
moan,呻吟声,适度,中心,实用性
strawberry,草莓,椰子,樱桃,梨子
factor,因素,毒素,高地,营养
statement,陈述,列举,详述,上述
European,欧洲,东南亚,南亚,西欧
shampoo,洗头,磨擦,打扫,洗刷
mechanics,技术性细节,协同工作,盒(箱)子,垃圾
vibrate,使颤动,放,浪费,担忧
superficial,表面,排队,基础,江面
appeal,申述,指出,重申,表态
elect,选举,检查,初选,评选
sore,疮,病例,咬的伤口,把…借给
maid,女佣,示威者,侍女,仆人
proclaim,表明,反映,展示,预兆
rarely,很少,主要,胜利者,上流
shepherd,牧羊人,樵夫,牧人,猎人
auto,汽车,舶,马车,班车
certainly,当然,宁愿,怎么,到底
exhibition,展览会,盛宴,分会,便宴
weakness,弱点,弊端,补益,优点
permission,同意,允诺,不容,协定
occupy,占领,性骚扰,消灭,兼并
steep,险峻,光明,轰轰烈烈,稳健
spiritual,精神,感慨,悲叹,沉默
turbine,叶轮机,引擎,马达,织布机
receiver,收受者,夹入,吊刑,(棉
accident,意外的,公斤,死因,值钱
beyond,在…的那边,国籍,塞子,联系
insult,侮辱,强奸,摈斥,引入
probable,大概,莫非,竟然,确保
accordingly,照着,衍射,辐射,折射
league,同盟,搭伴,报应,集团
gramme,克,儿女,错误,发射强光
system,系统,血统,系列片,互联网络
quit,停止,僵化,收盘,下课
process,工序,日程,班次,大气层
professor,教授,调教,教训,告诫
shiver,冷颤,没有,赔偿金,朋友
pastime,消遣,兜风,打赌,游览
engineer,工程师,制作者,研究者,小说家
full,完全,比较,相当,越来越
coil,卷,短篇小说,本子,文艺
obstacle,妨害,无害,不可逾越,不利
realm,领域,一面,两者,政界
sing,唱,下台,变戏法,音乐会
ghost,鬼,鬼魂,天堂,恶鬼
request,请求,参与,狡赖,哀求
mortal,终有一死,骑自行车(或摩托车)的人,感觉,实际
treasure,珍宝,资源,寿礼,文物
mechanical,力学,高科技,科技,科目
cousin,堂兄弟,兄弟,同胞,姐姐
anxious,渴望,向往,出乎预料,求爱
grandmother,祖母,姥姥,老爷,爹爹
ridiculous,荒谬,百步穿杨,严密,现实
reception,接受,不外,秉承,最少
combination,化合,东拼西凑,分割,集成
union,联合,就是,从中,单独
protect,警戒,警钟,上课,打击
risk,冒险,挣扎,变节,参加
suffer,遭受,达到,多达,扭转
drop,使落下,错的,作为,单元
way,方向,攻势,僵局,秩序
enclose,围住,突破,侵略,侵占
contemporary,当代,古代,中世纪,纪元
continuous,连续不断,屡次,老是,曾经
activity,活力,武力,畜力,半劳动力
surroundings,周围的事物,空气,生态,梦境
achievement,成就,落实,例行,败坏
tense,拉紧,有天赋的,经营,向北
reward,报答,答谢,让位,让路
needless,不需要的,拿取,所有权,对每个
accommodate,容纳,包含,席卷,霸占
glare,瞪眼,屏气,喘气,喘息
necessary,必要,迫切,熟知,不过尔尔
entitle,给…权利,秋,水平,执行
inhabit,居住于,表示,石膏,瞎的
damage,损害,不可逾越,不利,便利
ownership,所有,有价值,正值,共有
criticism,批评,驳倒,谴责,鞭挞
adjust,调整,调拨,安顿,调味
mosquito,蚊子,剽窃,竞走,逃跑
beam,横梁,树桩,支柱,地板
colleague,同事,上班,蹲点,继承
imprison,限制,鼓舞,妨碍,推动
creative,创造性的,布局,统计,类比
vacant,未被占用,烘饼,航海,杂草
wrist,腕,保护,目标,视力
tumble,摔倒,栽跟头,失足,弯腰
support,供养,养育,保育,服从
suspicion,猜疑,吃醋,信仰,自信
scream,呼啸,衍射,叮当,发亮
unlucky,不吉,卑鄙的人,激起,极少量的
herd,兽群,打猎,培养,饲养
formal,正式,本来,半公开,外来
extra,额外,个人,本职,正统
performance,行为,动作,权柄,暴行
equip,装备,备战,背叛,叛卖
petrol,汽油,煤油,石油,焦油
defence,防务,财政,危机,财经
mostly,主要,紧急,珍贵,基本
flight,航班,班次,名次,版次
harness,治理,灌溉,采煤,采矿
minus,减,祈祷仪式,少量,马上
definite,明确,不法,可疑,暗暗
riddle,谜,藏语,印地语,阿拉伯语
stormy,有暴风雨,给,潜水,自豪
complex,复杂,不即不离,简易,严密
mixture,混合,包围,围绕,交叉
oven,炉,垫子,流传,民族
cunning,狡猾,和善,转弯,忠于
loan,借出,退还,索取,预付
campaign,运动,外流,对流,流动
musical,音乐,对联,歌曲,民乐
cheerful,快乐,拜倒,叩头,悲壮
torrent,洪流,动静,来历,病势
vain,徒劳,不为已甚,便利,及时
fear,害怕,惊奇,余悸,醒来
application,施用,用于,判明,挪用
seaport,海港,路径,城乡,奥运村
mad,恼火,得意,迁怒,赌气
vest,汗衫,棉袄,旗袍,裤子
resident,居民,华裔,市民,华侨
steam,蒸汽,二氧化碳,瓦斯,阿摩尼亚
illustration,说明,展示,根源,在于
tomb,坟,穷人,未开化的,认为
slightly,稍微,多于,进而,纯粹
pine,松树,树林,白皮松,枞树
substance,物质,博物,客人,暗娼
loosen,使松驰,最,幕布,计划
point,点,伽马射线,节点,对角线
discovery,被发现的事物,仅仅,科,到...上面
interior,内部,嫌疑,开头,病程
rubber,橡胶,毛皮,貂皮,丁苯橡胶
unlike,不象…,描述,发电报(给),优点
apologize,认错,批评,抨击,狡赖
metric,公制,制度,专政,按劳分配
microscope,显微镜,拖把,望远镜,扫帚
multiple,复合,均分,东拼西凑,划分
bench,长凳,睡椅,牙床,凳子
senior,位较高,朴素,祝贺,设计者
generous,宽厚,苛刻,不道德,罪恶
shell,壳,滥杀,迁移,迷糊
ring,环形物,论证,人力车,料想
setting,安装,铺设,架构,放置
mistress,女主人,同事,同学,不速之客
fragment,碎块,整体,松弛,半半拉拉
reality,现实,百思不解,整齐,严密
technique,技能,本领,才气,辩才
dye,染料,丹青,颜色,靛青
resign,辞职,承受,退休,自负
relax,使松弛,容易,进一步地,堆
crop,一熟,发表,流畅,救护
justify,证明…是正当的,(给某人)吃早餐,捣毁,关
skilled,有技能的,不稂不莠,孩子气,愚昧
secret,秘密,可疑,官方,不三不四
transmit,发射,不求甚解,笔试,实习
first,最初,年头,会期,长期以来
twelfth,第十二,半数以上,一些,百万
withstand,抵挡,不可抗力,抵抗力,保卫
midnight,夜半,夜间,日夜,白夜
sweet,愉快,哀愁,拜倒,悲喜交集
adventure,惊险活动,打字员,灌,混合物
province,领域,波段,系统,地方
oriental,东方,北方,南方,真空
beard,胡须,眉梢,骨头,眉毛
case,套,强有力的,抗,演出
Marxist,马克思主义的,诊所,包括,概括性的
proper,合乎体统,打败,损害,骨灰
dial,拨,捆扎,赤黄色的,插头
express,快车,大篷车,越野车,汽车
discipline,训练,教学,锻锤,演习
dwelling,住处,起点,最低点,基地
scarcely,仅仅,通通,一半,当时
dam,水坝,驳岸,葛洲坝,渠道
pattern,模,动态,时态,液态
adopt,收养,抚养,服务,抱养
change,零钱,小费,经费,会费
bean,豆,大豆,南瓜,豆类
envelope,信封,黑板,文具,摁钉儿
mercy,恩惠,难题,不白之冤,失利
typical,典型,不像话,唯一,突出
cloak,覆盖,笼罩,露出,屏蔽
diverse,不一样的,类似,世界,少量
separately,分离,告别,汇集,集聚
flash,闪,咆哮,折射,衍射
fit,适合,对头,相配,不切实际
string,线,章节,批,派
groan,哼,了,唉,喂
hesitate,犹豫,从容不迫,坦然,要紧
brass,黄铜,铝,白铜,黄金
fence,栅栏,平台,板壁,火墙
detail,零件,刨刀,齿轮,刨床
blend,混和,在上方,绕,天然
unexpected,想不到的,容许,从来不,八成
astronaut,宇宙航行员,飞行员,厨子,舵手
ultimate,最后,序幕,历史,经历
record,记录,听写,摘要,板书
miracle,奇迹,莫不,不要,大致
traitor,叛徒,反动分子,屠夫,阿波罗
dissolve,使溶解,盼望,侄子,触
repetition,重复,正值,不再,即将
former,在前,正当,在于,投稿
contradiction,否认,参与,公认,狡赖
state,阐明,表白,指出,重申
crazy,疯狂,堵塞,狂热,昏迷
bet,打赌,调情,恋爱,兜风
formation,形成,变色,反复,渐变
September,九月,七月,十月,八月
stitch,针脚,余数,全程,人头
construction,建筑物,大楼,城楼,畜肥
deadly,致命,无情,深深,温和
drawer,抽屉,凳子,床铺,椅子
queue,排队等候,插入物,讲课,计算
ski,滑橇,作业,忘带,碰撞
religion,宗教信仰,可靠,最近,(使)变热
rotary,旋转,运转,动弹,余震
specialist,专家,科学家,哲学家,艺术家
muddy,多泥,表土,冻土,泥土
literature,文学,经典,说明,十三经
layer,层,栋,张,棵
glitter,闪闪发光,秘密,头发,篮
atom,微量,微不足道,不知凡几,半点
romantic,传奇,独幕剧,腔调,梆子腔
value,评价,评估,鉴定,点名
muscle,体力,马力,鼎立,力量
defect,欠缺,缺乏,现存,亏损
possible,可能存在,仆人,大多数,注视
swan,天鹅,乌鸦,吐绶鸡,苍鹭
beautiful,美的,灿烂,娇媚,现有
effect,结果,吐穗,衰落,开放
emergency,紧急情况,利益,直的,近似
target,目标,东西,缘起,笔力
disposal,销毁,衍生,冰消瓦解,突发
slide,使滑动,天井,(绵)羊,应支付的
original,最初,年初,里面,后期
dull,不鲜明的,各煦,创始人,男演员
steer,驾驶,开车,骑马,总计
occurrence,发生,层出不穷,散发,突发
twenty,二十,共产主义,任何东西(事物),嗜好
gloomy,令人沮丧,改建,刺激,破坏
flavour,风味,集邮,想法,意思
government,治理,检测,冬灌,采煤
gracious,有礼貌的,说服,参加,肤色
organ,机构,疹子,政权,赘瘤
servant,雇工,接替,移交,就业
musician,音乐家,制作者,发明家,药剂师
prevail,胜,糟糕,龙飞凤舞,百读不厌
housewife,家庭主妇,设计,电钮,主席
agriculture,农学,科学,科研,医学
brisk,活泼,悲观,不甘,不羁
typhoon,台风,冰排,冰柱,和风
achieve,达到,挨打,得分,遭到
favour,恩惠,不白之冤,失利,折磨
pop,砰的一声,悲叹,加强语气)自己的,挤满
resort,求助,干涉,试探,哀求
skill,技能,本领,笔墨,本领
alarm,警报,跷跷板,梆子,鼻儿
temporary,暂时,冰凉,实时,半天
peach,桃子,扁桃,胡桃,李子
seed,萌芽,衍生,散发,突发
electricity,电流,磁,短波,本影
bud,蓓蕾,花瓣,不完全叶,花束
medical,内科,必修课,地理,财会
flock,羊群,水牛,奶牛,公羊
coin,硬币,黄鱼,外汇,锞
following,接着,不再,曾经,行将
superior,优越,粗劣,百读不厌,不像话
slum,贫民窟,课堂,殡仪馆,科学院
translation,翻译,摘录,笔译,今译
privilege,特权,权利,负担,产权
race,比赛,将军,潜水,蝶泳
cease,停止,僵化,熄灭,停火
awkward,尴尬,折磨,薄命,出名
debate,争论,讥诮,反驳,丑化
cinema,电影,辩解,体温,尾部
invade,入侵,犄角,兼并,性骚扰
civilization,文明,爱面子,尊重,野蛮
spoon,匙,钵盂,筷子,茶匙
polish,使优美,慰问,正数,危险
automobile,汽车,救护车,货车,直通车
elephant,象,水道,可能,飞机
recall,收回,免费,豁免,免职
care,小心,权衡,强调,关心
sacrifice,牺牲,病故,毙命,饿死
seriously,严肃,混杂,蓬松,逼人
lot,签,麻雀,骰子,巡航导弹
custom,海关,人民公社,政治局,公安
philosophy,哲学,课程,科技,科学
convention,公约,誓约,总则,协定
stiffen,使僵硬,新颖,是否,什么样的
entire,全部,少数,对偶,繁杂
relief,救济,慰问,扶植,帮腔
fairly,相当,最多,尽管,通通
gently,柔和,暴风骤雨,高度,腾腾
immediate,立即,尽早,优先,逐渐
follow,跟随,逃亡,跟进,携带
unique,唯一,可以,一定,无比
manufacturer,制造厂,监狱,法庭,厂子
spirit,气魄,胆量,度量,民族主义
cricket,蟋蟀,昆虫,幼虫,蜻蜓
comrade,同志,陛下,各位,他们
glory,荣誉的事,粉,让,向下
sail,航行,搭乘,行驶,对开
examination,考试,试验,笔试,期考
patience,耐心,尊敬,不知死活,操切
passport,护照,证据,标志,多数票
chemical,化学,象牙,海绵,翡翠
veil,面纱,丧钟,警钟,摆钟
television,电视机,定滑轮,无线电,幻灯
thus,因而,假使,随便,因为
hazard,危险,治安,饱经风霜,安全
steady,使稳定,群,根本,世界范围
meantime,其时,何时,逆向,更
noticeable,显而易见,不露声色,使得,莫名其妙
enlarge,扩大,蔓延,改编,收缩
accommodation,预定铺位,导游,货单,沉默
mind,记忆,挂念,回顾,惦念
entry,进入,跳进,注入,投入
geometry,几何,某些,对折,比值
hang,吊死,离婚,自杀,休
dinner,正餐,爆米花,白饭,烟火
visible,可见,证明,代表,标志
dear,啊,哩,等等,喽
curse,天谴,毁坏,排列,金色
test,试验,期考,笔试,补考
radius,半径,寻找,下降,载重汽车
act,行动,却步,漫步,指
destruction,消灭,横扫,解渴,灭绝
organism,生物体,动物,变温动物,电子
incline,斜坡,山坡,火山,峨眉山
index,指数,定量,发电量,次数
incident,事件,事故,民事,麻烦
jury,陪审团,阿姨,教练,检察官
crime,犯罪,斩首,赦免,断路
extraordinary,非同寻常,及格,不错,无比
shriek,尖声喊叫,语态,已下决心,场地
contract,契约,协定,厂规,总则
fierce,凶猛,机械,尖锐,不变
waterfall,瀑布,暴雨,水池,遗迹
compass,圆规,庹,标尺,斗
bulk,大批,比比皆是,拱形,不乏
policy,政策,共和,种族主义,制度
voice,说话声,音调,低音,女高音
specific,特有,特别,不择手段,从来不
November,十一月,旬,十月,十二月
respective,各自,同步,单独,从中
occasional,偶然,人寿保险,自然,不至于
transparent,透明,白纸黑字,背光,明净
tone,腔调,电视剧,悲喜剧,梆子
lag,落后,建设,振兴,渐进
frank,坦白,逼供,申诉,监禁
slice,部分,大多数,繁杂,毛茸茸
brittle,易损坏的,焦虑,出席,官方
compose,组成,互通,切断,通航
national,国家,大国,社会,同盟国
railroad,铁路,索道,过道,吊桥
simple,朴素,不辞辛苦,断断续续,用功
smog,烟雾,硝烟,薄雾,霜
selfish,自私,高雅,不平,端正
brandy,白兰地酒,轻拍,大声叫,背叛
assemble,集合,告别,背井离乡,团圆
ignore,忽视,好看,全心全意,入迷
hobby,业余爱好,乐趣,意思,集邮
arbitrary,专断,民主,强暴,开展
vitamin,维生素,维他命,医药,冰片
volcano,火山,峨眉山,安第斯山,巫山
accustomed,惯常,盖世,不赖,一定
oppose,反抗,抵抗力,不可抗力,把守
bargain,成交,采购,订货,订阅
utilize,利用,辨认,识货,挪用
victory,胜利,打败,征服,覆没
museum,展览馆,沙龙,报社,电台
interaction,相互作用,反射,速效,声誉
reed,芦丛,抢劫,目的,擦
vary,改变,简单化,合法化,多极化
behavior,态度,愁眉苦脸,眼光,神情
wolf,狼,打字机,消除,相等
gradual,渐进,发展,昂首阔步,后退
fibre,纤维,身高,矮墩墩,短小
swear,宣,平静,使完美,浩瀚
curtain,帘,帱,衬垫,床垫
rebellion,造反,不屑,不用,打倒
town,城镇,台北,喀土穆,耶路撒冷
consistent,坚持,主持,估计,发现
vibration,摆动,旋转,运作,余震
bare,赤裸,笼罩,突出,赤足
sometimes,不时,临时,本来,马上
safety,安全,饱经风霜,安适,甜美
wreck,残骸,木乃伊,头部,白头
boot,靴子,袜子,布鞋,围巾
survive,活下来,烟草,分担,悲哀
proposal,提议,呼唤,召回,讨论
keeper,看护人,钢,书籍,连续广播剧
fashionable,流行,传说,联网,谣传
accessory,附件,提案,议案,申请书
cigarette,卷烟,阿片,雪茄烟,鼻烟
button,扣紧,贪吃的人),端庄,流行
nervous,易激动的,皮衣,同意,船形物
collision,冲突,鞠躬,下跪,敬礼
apartment,一套公寓房间,课程,数到,大气(层)
palm,掌状物,能源,每周一次,额头
tourist,旅游者,乘客,行人,亲属
outcome,成果,政绩,贡献,成绩
grip,紧握,把握,掐,把酒
locate,查出,认识,熟悉,意识
airplane,飞机,班机,飞船,滑翔机
troop,军队,梅派,反对党,海军
whistle,吹口哨,叫喊,打呼,发音
department,部,制度,跃,通常
loud,响亮,老,细嫩,尖锐
sell,卖,续订,经销,推销
gallery,长廊,过道,楼梯,阳台
differ,不同,大同小异,相当,并驾齐驱
admire,赞赏,反唇相讥,拍案叫绝,违宪
rail,横条,吊杆,冰盖,柄
dash,猛冲,敬礼,冲突,下跪
blow,吹响,用砖围砌,肩部,大群
strike,打,下级,导言,包装材料
dirty,下流,崇高,纯正,薄情
operational,可使用的,现在,私人,写入
conflict,斗争,依赖,奔走,逃亡
limb,翼,法院,对手,(水)开
bathe,弄湿,复习,健康(状况),安全
heating,加热,燃放,生火,熨
game,比赛,夺标,蝶泳,跑马
whirl,回旋,扭转,震动,跳动
status,地位,世界,时尚,古风
furniture,家具,人事,备料,香料
sausage,香肠,素菜,羊肉,猪肉
hateful,可恨,可怕,狭窄,富于
gang,一帮,对手,陌生人,伴侣
bar,酒吧间,小吃店,饭馆,茶馆
intensity,强烈,明文,非官方,潜在
refute,驳倒,揭发,肯定,谴责
cripple,跛子,病夫,狂人,受难者
mine,矿,冈山,檀香山,昆仑山
kettle,水壶,调羹,便壶,壶
determine,查明,侦探,追查,禁止
somewhere,某地,灾区,东部,西北
analyse,解析,研究,析出,标点
overcoat,外衣,关节,本色,编队
platform,讲台,神道,坛,炮台
finish,完成,例行,召开,履行
unsatisfactory,不能令人满意的,痕迹,使困惑,既然
pad,填塞,雇用,改建,自由
venture,冒险,挣扎,致力,补救
debt,欠债,薄利,货币,暴利
sober,适度,不行,不便,不宜
foundation,基础,限于,壁垒,身分
rejoice,欣喜,欢腾,拜倒,鞠躬
cheat,行骗,讹诈,走私,压迫
affection,慈爱,恶毒,其余,这些
diagram,简图,简介,标明,参考
angle,角,对角线,重点,线条
cellar,地窑,教室,图书馆,暗室
bull,雄的象,作战,等等,处理
plunge,使投入,深处,咖啡茶,(尤指对某人的亡故)感到悲痛
corresponding,符合,对称,不切实际,不符
defeat,战胜,肃清,速决,解渴
bristle,鬃毛,毛,纤毛,毛毡
encounter,遭遇,扭转,达成,多达
organization,组织,人事部门,阵营,群体
furnish,装备,背叛,叛卖,变天
definition,定界,逃跑,肤浅,飓风
ton,吨,作品,油漆,只...)
architecture,建筑式样,快的,偶数,唾液
structure,建造,改造,奠基,动土
surprisingly,惊人,必需,紧急,不分彼此
spread,传播,流行,遗传,传说
overlook,看漏,唤醒,给予,女神
